Date,ticker_P,le cours d'ouverture_P,le plus haut_P,le plus bas_P,le cours de clôture_P,le volume de titres échangés_P,Gtrends_P,nom_P,ISIN_P,ISIN_G,nom_G,Gtrends_G,le volume de titres échangés_G,le cours de clôture_G,le plus haut_G,le plus bas_G,le cours d'ouverture_G,ticker_G
2017-09-06,CA,16.6,16.975,16.525,16.81,5239141,59.94680851063829,Carrefour,FR0000120172,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,SAN,81.65,82.69,81.34,82.38,1511896,75.18323759021946,Sanofi,FR0000120578,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,SAF,81.41,81.62,80.85,81.25,636264,72.00313971742543,Safran,FR0000073272,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,AIR,70.82,71.49,70.46,71.41,1181595,78.73754152823919,Airbus,NL0000235190,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,VIE,19.6,19.875,19.545,19.755,1635274,84.72275759822092,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,RI,114.55,115.6,114.1,114.85,437196,33.39774557165861,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,BNP,62.41,62.86,62.21,62.59,2212165,56.315888909880975,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,CAP,92.28,93.87,91.79,93.25,610988,73.60937249237682,CapGemini,FR0000125338,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,EL,105.0,106.15,104.7,105.95,308422,56.66056644880174,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,DG,78.16,79.59,77.91,79.46,1323883,84.50909090909092,Vinci,FR0000125486,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,SU,68.75,69.58,68.16,69.2,1089345,94.20212765957446,Schneider Electric,FR0000121972,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,FTI,22.14,22.475,22.135,22.46,1322015,37.93103448275862,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,UG,18.165,18.615,18.13,18.555,2561688,79.03577898550725,Peugeot,FR0000121501,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,EN,38.52,38.975,38.315,38.83,777408,126.9057644838101,Bouygues,FR0000120503,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,ATO,127.15,127.3,125.9,126.2,241595,81.69837495045581,Atos,FR0000051732,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,ACA,14.51,14.735,14.495,14.585,4073439,92.03767123287672,Credit Agricole,FR0000045072,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,AC,39.65,39.785,39.465,39.66,841570,62.760314579552315,Accor Hotels,FR0000120404,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,SGO,46.23,46.68,45.985,46.47,1035805,85.64814814814815,Saint Gobain,FR0000125007,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,OR,175.85,177.85,175.35,177.7,436083,80.33477289650038,L'oreal,FR0000120321,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,ML,117.05,118.35,116.0,116.45,491262,98.10864745011087,Michelin,FR0000121261,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,KER,293.1332,295.8289,291.367,293.2726,181933,48.693333333333335,Kering,FR0000121485,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,BN,65.8,67.35,65.51,66.88,2243948,91.1652794292509,Danone,FR0000120644,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,FR,57.35,58.04,57.2,57.73,752064,86.93498452012383,Valeo,FR0013176526,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-06,FP,43.56,44.21,43.505,44.03,5007841,93.5565159574468,Total,FR0000120271,FR0003500008,CAC 40,34.592491733125854,2897711,5101.41,5114.29,5050.09,5054.32,PX1
2017-09-07,EL,106.45,108.25,106.35,108.0,604833,72.02614379084967,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,VIE,19.77,20.0,19.77,19.84,2424993,87.86063750926614,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,GLE,46.21,46.72,45.85,45.9,3433954,91.21004566210046,Societe Generale,FR0000130809,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,ACA,14.69,14.775,14.46,14.505,4555591,90.81050228310502,Credit Agricole,FR0000045072,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,URW,211.0,212.8,210.3,211.9,274982,55.984643179765136,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,UG,18.62,18.82,18.605,18.605,2211281,78.19497282608697,Peugeot,FR0000121501,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,EN,38.96,39.06,38.625,38.69,662924,117.554813416582,Bouygues,FR0000120503,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,RMS,444.85,450.1,444.6,449.15,48983,83.71728395061729,Hermes,FR0000052292,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,FR,58.15,59.14,58.06,58.77,1032131,102.53869969040248,Valeo,FR0013176526,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,SAN,82.7,83.34,81.57,81.93,2608518,83.6545883046104,Sanofi,FR0000120578,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,BNP,62.95,63.6,62.13,62.52,3158751,57.94823351596448,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,FTI,22.05,22.225,21.715,21.99,1679937,70.6896551724138,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,FP,44.155,44.58,44.11,44.335,5062629,97.76130319148936,Total,FR0000120271,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,BN,67.2,67.31,66.81,66.81,1815966,91.1652794292509,Danone,FR0000120644,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,KER,292.8078,299.8724,292.5754,299.733,217210,46.93333333333334,Kering,FR0000121485,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,SGO,46.765,47.265,46.6,47.03,1715978,89.12037037037037,Saint Gobain,FR0000125007,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,RNO,77.68,78.23,77.05,77.48,976581,90.61684210526317,Renault,FR0000131906,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,ATO,127.0,128.25,126.7,127.7,217315,78.43043995243758,Atos,FR0000051732,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,ENGI,14.48,14.87,14.465,14.795,11363981,91.40823529411765,Engie,FR0010208488,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,SU,69.04,69.74,68.9,69.37,1490627,97.87234042553192,Schneider Electric,FR0000121972,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,ML,117.05,117.2,115.3,116.15,535221,100.39024390243902,Michelin,FR0000121261,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,MT,22.565,22.59,22.33,22.46,5693099,19.594805194805197,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,DSY,83.61,84.5,83.57,84.24,280977,40.35445757250269,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,OR,178.55,179.0,177.65,178.35,543212,82.39463886820552,L'oreal,FR0000120321,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,CA,16.91,17.095,16.76,16.915,5171837,56.03723404255319,Carrefour,FR0000120172,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,STM,15.165,15.475,15.125,15.47,3292476,154.48479729729732,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,AIR,71.51,71.87,70.32,70.43,1968192,86.61129568106311,Airbus,NL0000235190,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,RI,115.7,115.85,113.3,114.0,599748,32.41545893719807,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,AC,39.735,40.09,39.64,39.935,857711,54.434966727162724,Accor Hotels,FR0000120404,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,DG,79.46,80.6,79.1,79.64,1622175,88.53333333333333,Vinci,FR0000125486,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,MC,218.85,221.15,218.6,220.0,472802,30.85533596837945,Lvmh,FR0000121014,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,SAF,81.46,82.47,81.24,81.95,1047067,75.17974882260596,Safran,FR0000073272,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,AI,94.0909,94.6364,93.7727,94.2727,698661,103.9864864864865,Air Liquide,FR0000120073,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,SW,99.6,100.55,99.31,100.35,269266,34.58874458874459,Sodexo,FR0000121220,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,CS,24.0,24.135,23.795,23.855,7074556,93.78723404255318,Axa,FR0000120628,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,CAP,93.86,94.78,93.66,94.76,633495,87.68175252768417,CapGemini,FR0000125338,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,ORA,13.91,13.94,13.78,13.93,6564966,96.54054054054053,Orange,FR0000133308,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,VIV,20.185,20.185,19.92,19.985,4038684,60.485175202156334,Vivendi,FR0000127771,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,LR,58.52,58.73,58.26,58.51,527641,53.11299153807865,Legrand SA,FR0010307819,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-07,PUB,56.75,56.75,55.98,56.06,812026,76.80306905370844,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,33.98560591324645,3392728,5114.62,5148.06,5103.15,5118.84,PX1
2017-09-08,BNP,62.2,63.47,62.12,62.99,2872797,53.05119969771396,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,DSY,84.07,84.92,83.99,84.76,213541,35.60687432867884,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,SAN,82.07,82.43,81.6,82.21,1674653,78.35999410811607,Sanofi,FR0000120578,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,RMS,436.15,437.95,426.5,437.25,202438,78.85,Hermes,FR0000052292,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,PUB,56.0,56.1,55.33,55.95,924951,73.31202046035806,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,FR,58.47,59.39,58.47,59.07,901010,82.47678018575851,Valeo,FR0013176526,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,RI,113.45,115.7,113.45,115.45,311340,37.326892109500804,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,FTI,21.965,22.015,21.47,21.54,1217826,79.3103448275862,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,ORA,13.9,13.925,13.79,13.81,5225303,95.46786786786785,Orange,FR0000133308,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,ENGI,14.805,14.86,14.67,14.75,13647433,88.86911764705883,Engie,FR0010208488,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,URW,212.05,212.65,211.35,212.6,172057,22.5609756097561,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,GLE,45.75,46.595,45.55,46.32,3586229,83.6986301369863,Societe Generale,FR0000130809,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,AC,39.875,40.07,39.815,40.07,823595,41.62673926194797,Accor Hotels,FR0000120404,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,FP,44.2,44.32,43.93,43.99,3892162,90.40292553191489,Total,FR0000120271,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,SW,100.25,100.85,99.54,100.7,225660,35.324675324675326,Sodexo,FR0000121220,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,STM,15.53,15.88,15.49,15.57,6686697,161.40202702702703,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,MT,22.315,22.755,22.175,22.28,6981912,21.431818181818183,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,AI,93.9091,94.2273,93.4091,93.9091,606785,62.3918918918919,Air Liquide,FR0000120073,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,EL,107.75,109.9,107.65,109.6,780755,78.74858387799564,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,DG,78.76,79.2,78.46,79.04,1002179,92.55757575757576,Vinci,FR0000125486,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,UG,18.11,18.325,17.51,18.02,8857894,79.03577898550725,Peugeot,FR0000121501,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,RNO,77.45,78.05,76.43,77.12,861364,92.6084210526316,Renault,FR0000131906,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,VIV,19.865,20.025,19.82,19.94,1933282,51.94609164420485,Vivendi,FR0000127771,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,SGO,46.75,46.94,46.67,46.915,929500,76.38888888888889,Saint Gobain,FR0000125007,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,AIR,70.17,70.51,69.52,70.5,1252913,72.83222591362126,Airbus,NL0000235190,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,ACA,14.41,14.75,14.385,14.655,4958852,88.35616438356165,Credit Agricole,FR0000045072,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,CAP,94.45,95.4,94.06,95.03,515326,83.35178943989729,CapGemini,FR0000125338,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,SAF,81.88,81.88,80.72,81.36,763123,72.00313971742543,Safran,FR0000073272,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,KER,298.8964,300.7555,296.0612,300.3372,152015,52.21333333333333,Kering,FR0000121485,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,ATO,127.4,127.7,126.4,127.6,175290,87.1449332804862,Atos,FR0000051732,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,BN,66.63,67.53,66.58,67.45,1120493,89.78398731668649,Danone,FR0000120644,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,LR,58.44,58.53,57.99,58.29,530320,50.31757093081135,Legrand SA,FR0010307819,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,EN,38.475,38.75,38.42,38.585,477793,113.54726295919852,Bouygues,FR0000120503,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,CS,23.79,24.05,23.755,23.955,4726347,81.94042553191488,Axa,FR0000120628,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,SU,69.2,69.57,68.67,69.57,907138,74.62765957446808,Schneider Electric,FR0000121972,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,OR,177.9,178.75,177.5,178.6,333064,77.24497393894268,L'oreal,FR0000120321,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,VIE,19.9,20.075,19.82,19.965,1912410,83.6767976278725,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,MC,218.75,220.25,218.1,219.95,437789,21.44822134387352,Lvmh,FR0000121014,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,CA,16.97,16.995,16.78,16.8,3103177,61.24999999999999,Carrefour,FR0000120172,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-08,ML,115.5,116.85,115.5,116.85,244293,102.67184035476718,Michelin,FR0000121261,FR0003500008,CAC 40,32.77183427348765,2856175,5113.49,5117.89,5086.51,5099.31,PX1
2017-09-11,PUB,56.17,56.35,55.86,55.89,548827,87.27621483375958,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,ML,117.25,118.3,117.05,118.15,307169,92.40465631929047,Michelin,FR0000121261,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,STM,15.695,15.875,15.55,15.775,2639604,112.98141891891893,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,FP,44.05,44.395,44.05,44.37,4219950,93.5565159574468,Total,FR0000120271,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,RI,116.0,117.45,115.95,116.7,419239,38.30917874396135,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,EL,110.0,110.85,109.4,109.8,766349,67.2244008714597,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,FR,59.49,59.58,58.99,59.35,670063,106.9969040247678,Valeo,FR0013176526,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,DSY,84.81,85.78,84.75,85.34,237210,48.2670963122091,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,MC,221.25,225.65,221.25,225.3,627495,27.09249011857708,Lvmh,FR0000121014,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,BNP,63.58,64.3,63.53,64.3,2647173,57.13206121292273,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,LR,58.66,59.21,58.59,59.13,646020,60.80039820806372,Legrand SA,FR0010307819,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,CAP,95.5,96.89,95.46,96.5,621553,89.8467340715776,CapGemini,FR0000125338,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,AIR,70.9,71.63,70.74,70.82,1315227,80.70598006644518,Airbus,NL0000235190,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,SU,70.0,71.33,69.9,71.29,1767468,96.64893617021276,Schneider Electric,FR0000121972,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,URW,213.75,214.35,212.55,213.05,202581,43.450767841011746,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,RMS,439.6,444.1,438.85,441.05,59762,79.82345679012346,Hermes,FR0000052292,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,SGO,47.25,47.98,47.185,47.865,1323920,81.01851851851852,Saint Gobain,FR0000125007,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,SAN,83.0,83.14,80.68,81.4,3495491,82.59566946531153,Sanofi,FR0000120578,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,UG,17.985,18.115,17.815,18.075,2719381,82.3990036231884,Peugeot,FR0000121501,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,RNO,77.5,77.69,76.71,77.2,696478,91.61263157894739,Renault,FR0000131906,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,ACA,14.785,15.05,14.785,15.025,5705434,85.90182648401827,Credit Agricole,FR0000045072,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,KER,301.8709,305.5891,301.8709,304.1948,204362,44.0,Kering,FR0000121485,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
2017-09-11,BN,67.7,68.47,67.7,68.4,1463768,87.02140309155767,Danone,FR0000120644,FR0003500008,CAC 40,38.23380665240226,3082919,5176.71,5180.25,5145.78,5145.78,PX1
